date,text,sender_id,message_id
2025-04-25 14:10:12+00:00,"🔞🇻🇪🇨🇴 | **Una pareja de nacionalidad venezolana fue víctima de un ataque sicarial** en el sector Dividivi, comuna 10 de Riohacha, La Guajira, Colombia. 

Hombres encapuchados llegaron en una motocicleta hasta la vivienda; el parrillero ingresó y disparó contra ambos, provocando la muerte inmediata de José Manuel Jaramillo Chirinos y dejando gravemente herida a Mariana José González González. Antes de huir, los agresores dejaron un cartel con el mensaje: ""EGG presente por extorsionista de los Pachencas"".
[ALERTAS MUNDIAL +18](https://t.me/+_aCx2zDTb39hNmZh)

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19030
2025-04-25 13:23:53+00:00,"🇦🇷 | **Un joven sale huyendo para evitar ser asaltado por motochoros armados** en pleno centro de La Plata, Argentina.
[ALERTAS MUNDIAL +18](https://t.me/+_aCx2zDTb39hNmZh)

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19029
2025-04-25 12:30:24+00:00,,-1001894858568,19028
2025-04-25 12:30:24+00:00,,-1001894858568,19027
2025-04-25 12:30:24+00:00,,-1001894858568,19026
2025-04-25 12:30:24+00:00,,-1001894858568,19025
2025-04-25 12:30:24+00:00,,-1001894858568,19024
2025-04-25 12:30:23+00:00,,-1001894858568,19023
2025-04-25 12:30:23+00:00,"🇷🇺 | **Un alto mando del Ejército ruso muere en la explosión** de su auto en la provincia de Moscú

Yaroslav Moskálik, jefe adjunto de la Dirección Operativa Principal del Estado Mayor de las Fuerzas Armadas de Rusia, ha muerto este viernes como consecuencia de una explosión de un coche en el patio de un edificio residencial en la ciudad de Balashija, en la provincia de Moscú, informa el Comité de Investigación de Rusia.

La portavoz del Ministerio de Asuntos Exteriores de Rusia, María Zajárova, calificó lo sucedido de ""atentado terrorista"".
[ALERTAS MUNDIAL +18](https://t.me/+_aCx2zDTb39hNmZh)

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19022
2025-04-25 11:57:01+00:00,,-1001894858568,19021
2025-04-25 11:57:01+00:00,,-1001894858568,19020
2025-04-25 11:57:01+00:00,,-1001894858568,19019
2025-04-25 11:57:01+00:00,"🇺🇸 | **Un tiroteo ocurrido la tarde del jueves en el suroeste de Miami-Dade, Florida, Estados Unidos,** dejó un saldo de un muerto y dos heridos. 

El incidente tuvo lugar en Priced Right Motors, Inc., un concesionario de autos usados ubicado en 7321 SW 45th Street, en el área de Glenvar Heights. 

El atacante, identificado como Roberto Leyva, ingresó al establecimiento armado con una pistola y un rifle, y abrió fuego contra su medio hermano, Eduardo Rivero Jr., propietario del negocio, quien falleció posteriormente en el hospital. Otro empleado resultó herido y se encuentra en condición estable. Leyva fue herido de gravedad tras un intercambio de disparos con los agentes y fue trasladado al hospital en estado crítico. 

El tiroteo movilizó a más de 29 unidades de emergencia, incluyendo un helicóptero que aterrizó en el estadio de Tropical Park para facilitar la evacuación de los heridos. Un video muestra a agentes con escudos y armas en mano acercándose al edificio, seguido de un cuerpo en el suelo y varias personas evacuando con las manos en alto.  La Oficina del Sheriff de Miami-Dade está investigando el caso. 
[ALERTAS MUNDIAL +18](https://t.me/+_aCx2zDTb39hNmZh)

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19018
2025-04-25 11:03:37+00:00,"🇦🇷 | “¿Tenés una bolsita? Bueno, dame todo”, dijo un delincuente a una mujer en un pequeño expendio de frutas y alimentos en Bariloche, Argentina. **Presa del pánico, la comerciante colocó varios billetes fruto de su trabajo en una bolsa y se los entregó al asaltante.**
[ALERTAS MUNDIAL +18](https://t.me/+_aCx2zDTb39hNmZh)

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19017
2025-04-25 04:55:25+00:00,"🔞🇨🇴 | **Encuentran una cabeza humana** en el barrio Olímpico, en Tuluá, departamento del Valle del Cauca, Colombia. **Junto a los restos fue hallada una nota que decía: ""por rata ladrona"". **

Según información preliminar, la víctima de este atroz crimen fue identificada como Andrés Felipe Hernández García, un joven residente del corregimiento de Aguaclara, quien llevaba tres días desaparecido. Hasta el momento, se desconoce el paradero del resto de su cuerpo.
[ALERTAS MUNDIAL +18](https://t.me/+_aCx2zDTb39hNmZh)

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19016
2025-04-25 03:39:03+00:00,"🇻🇪🇺🇸 | El FBI arrestó al juez Joel Cano y a su esposa Nancy Cano **por alojar en su casa a un integrante de la banda criminal Tren de Aragua.**

El exjuez del condado de Doña Ana, en el estado de Nuevo México, Estados Unidos, Joel Cano, y su esposa, Nancy Cano, fueron arrestados el jueves 24 de abril de 2025, por presuntamente albergar en su residencia a Cristhian Ortega-Lopez, un ciudadano venezolano de 23 años y supuesto miembro de la organización criminal Tren de Aragua.

Ortega-Lopez ingresó ilegalmente a Estados Unidos en diciembre de 2023 y fue liberado poco después debido al hacinamiento en los centros de detención. Posteriormente, fue contratado por Nancy Cano para realizar reparaciones en su hogar y se le ofreció alojamiento en la casa de huéspedes de la familia.

Durante la investigación, las autoridades encontraron pruebas que vinculan a Ortega-Lopez con el Tren de Aragua, incluyendo ropa asociada a la pandilla, tatuajes, mensajes de voz y textos. Además, se incautaron armas de fuego en la residencia de la hija de los Cano, algunas de las cuales aparecían en publicaciones en redes sociales donde Ortega-Lopez posaba con ellas.

Ortega-Lopez enfrenta cargos federales por ser un inmigrante ilegal en posesión de armas de fuego, lo que podría acarrear hasta 15 años de prisión. Joel Cano fue acusado de manipulación de pruebas, mientras que Nancy Cano enfrenta cargos por conspiración para manipular pruebas.

El 22 de abril de 2025, la Corte Suprema del estado de Nuevo México, Estados Unidos, prohibió permanentemente a Joel Cano ocupar cualquier cargo judicial en el estado, incluida la facultad de oficiar bodas.

__Más detalles__ [**AQUÍ**](https://t.me/c/1894858568/18921)
[ALERTAS MUNDIAL +18](https://t.me/+_aCx2zDTb39hNmZh)

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19015
2025-04-25 03:04:09+00:00,,-1001894858568,19014
2025-04-25 03:04:09+00:00,,-1001894858568,19013
2025-04-25 03:04:09+00:00,,-1001894858568,19012
2025-04-25 03:04:09+00:00,,-1001894858568,19011
2025-04-25 03:04:09+00:00,,-1001894858568,19010
2025-04-25 03:04:09+00:00,"🔞🇩🇴 | **Una pareja resultó gravemente heridas tras ser atacada a tiros** mientras transitaban en una jeepeta Cherokee de color gris, la tarde del jueves, en una vía principal de Los Mina, Santo Domingo Este, República Dominicana. 
[ALERTAS MUNDIAL +18](https://t.me/+_aCx2zDTb39hNmZh)

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19009
2025-04-25 02:22:28+00:00,,-1001894858568,19008
2025-04-25 02:22:27+00:00,,-1001894858568,19007
2025-04-25 02:22:27+00:00,,-1001894858568,19006
2025-04-25 02:22:27+00:00,"🔞🇵🇪 | **Una mujer se arrojó al vacío desde el piso 14 del Hospital Edgardo Rebagliati Martins,** ubicado en Lima, Perú, y perdió la vida de forma inmediata.
[ALERTAS MUNDIAL +18](https://t.me/+_aCx2zDTb39hNmZh)

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19005
2025-04-25 01:36:18+00:00,,-1001894858568,19004
2025-04-25 01:36:18+00:00,,-1001894858568,19003
2025-04-25 01:36:18+00:00,,-1001894858568,19002
